Intraday Continuous 15 minutes ID1-Price (DE-LU)
96.62
99.64
103.6
87.27
84.89
96.53
96
69.07
88.76
106.78
99.28
81.25
83.83
86.37
101.94
78.28
93.62
91.95
107.12
74.29
87.96
81.86
85.75
79.05
81.07
85.4
91.72
95.17
108.06
111.32
112.65
103.07
90.33
92.52
93.09
102
99.26
92.82
87.9
116.91
117.11
111.53
106.11
84.65
88.78
103.64
106.87
93.17
91.15
105.16
122.91
111.12
112.8
115.22
117.24
117.42
149.76
166.37
134.48
149.66
110.11
131.05
112.1
128.94
90.42
84.23
75.2
131.62
113.5
94.75
82.28
103.27
85.65
96.85
89.91
97.95
85.54
93.45
82.94
115.68
108.08
88.38
77.38
88.66
86.28
88.52
83.85
87.08
81.47
79.3
83.49
104.88
90.1
78.34
72.42
83.58
79.16
84.1
86.18
85.68
83.74
86.6
85.86
70.77
76.67
85.73
88.6
60.02
77.06
80.22
83.64
64.74
81.05
89.06
89.43
85.71
105.96
108.45
101.28
94.74
99.65
108.52
104.51
113.23
115.78
121.63
115.52
119.53
111.96
116.1
111.81
121.52
117.76
115.54
119.67
122.85
129.28
127.62
128
104.5
112.26
122
131.27
131.81
134.89
132.88
135.02
117.3
107.11
109.42
107.09
116.03
118.47
104.14
84.65
98.18
85.65
78.89
77.37
95.84
83.97
78.21
82
96.91
86.29
103.63
109.16
116.41
93.36
88.27
87.03
98.05
80.02
74.12
69.47
85.74
83.99
50.08
30.49
92.36
65.38
41.2
34.22
84.15
53.56
56.09
19.58
50.7
48.82
32.09
41.18
36.23
56.4
48.23
56.86
71.36
74.7
88.57
92.24
73.92
77.08
83.98
100.53
80
82.33
98.81
110.85
90.42
104.49
119.71
118.97
111.92
102.14
91.45
98.64
143.45
110.63
112.92
96.72
140.76
145.29
110.3
101.95
127.98
105.17
101.33
99.19
107.93
101.04
92.53
92.02
79.02
72.69
82.44
110.07
69.64
80.34
87.98
94.09
68.87
79.24
96.75
95.96
91.16
90.77
98.59
107.5
123.57
111.26
107.84
100.32
91.69
94.02
94.12
94.9
107.59
92.7
85.96
75.76
116.78
106.54
90.91
84.38
113.59
84.63
77.9
75.35
92.73
92.17
93.86
81.22
97.2
96.56
86.05
85.4
84.74
85.4
79.73
86.93
79.2
77.51
83.06
93.39
78.9
78.84
78.33
86.91
79.45
77.83
71.56
70.83
62.95
64.79
74.77
84.17
79.45
88.25
106.07
128.11
87.83
92.89
107.62
123.13
110.64
116.59
128.3
130.48
173.41
165.1
151.74
146.1
217.09
182.27
169.22
171.34
174.19
149.64
132.09
97.97
105.16
97.33
99.38
94.72
96.26
94.66
95.99
95.28
84.88
98.98
113.76
127.18
105.16
138.89
152.6
164.32
121.79
138.6
197.03
230.09
122.36
114.43
122.55
117.21
142.1
127.69
126.56
120.2
137.47
122.93
114.24
115.48
142.22
134
122.43
100.75
125.47
115.3
109.81
96.07
116.81
98.9
99.45
91.27
97.44
93.95
89.36
79.07
101.97
98.02
82.52
79.82
115.87
110.88
100.7
94.78
101.69
84.73
80.8
80.44
95.35
82.57
80.5
86.58
78.36
83.56
90.35
99.03
71.89
88.59
100.73
99.96
87.26
91.18
138.04
151.91
99.2
110.54
130.55
148.74
144
199.14
190.08
151.72
472.98
307.24
265.9
212.92
264.35
159.81
132.07
117.59
159.1
133.99
113.94
120.15
163.97
138.02
118.87
129.52
118.5
137.42
123.75
124.52
91.94
101.59
109.05
135.76
105.4
120.07
159.13
178.71
130.43
147.99
193.27
194.9
136.93
138.04
143.83
129.86
131.84
113.25
111.74
111.57
127.09
113.86
119.23
123.57
141.54
134.64
120.73
116.11
137.23
113.07
117.53
119.38
112.91
93.36
91.47
98.67
107.79
87.3
84.71
92.66
93.1
101.5
75.64
70.27
103.82
83.08
81.69
78.14
111.45
95.84
89.72
87.62
100.09
95.5
93.58
94.01
93.75
97.81
99.7
114
107.84
113.31
106.41
91.41
97.31
120.77
137.33
139.01
70.74
87.09
115.57
118.18
122.93
116.17
118.63
110.68
124.6
110.34
99.28
102.52
116.19
102.42
91.79
98.25
117.95
94.24
89.83
85.25
95.37
91.91
93.56
98.59
98.19
96.93
93.57
98.74
86.67
93.17
105.36
122.98
90.56
104.63
116.44
126.48
109.03
113.27
117.84
115.99
109.47
118.03
141.14
155.37
136.74
133.95
137.88
120.68
126.42
132.72
104.19
102.12
132.55
121.94
107.92
97.6
121.93
115.54
90.72
89.18
119.02
107.25
124.91
124.12
120.86
103.39
120.24
90.38
125.6
120.5
108.04
89.27
94.34
99.73
88.91
89.58
108.23
93.56
88.4
85.58
93.39
88.47
84.11
88.84
82.16
82.7
89.6
96.15
86.14
84.37
91.09
90.95
84.14
101.76
110.33
121.65
105.03
114.67
131.48
134.01
114.56
117.35
128.52
136.93
142.41
137.2
136.6
116.83
116.35
109.77
112.86
118.67
131.28
126.22
113.81
110.13
121.83
111.93
108.42
116.25
124.81
111.6
99.76
98.99
102.45
108.03
120.95
141.07
123.75
127.46
132.01
120.51
94.7
121.33
136.68
147.64
147.34
171.07
178.82
159.9
175.8
209.75
207.67
187.23
152.67
138
115.43
101.51
283.48
157.3
115.38
101.31
99.03
87.88
79.26
73.58
104.41
99.26
107.44
88.54
115.73
110.04
90.37
87.38
104.98
91.05
82.16
110.57
146.16
116.94
95.92
86.78
104.22
97.78
98.65
95.22
111.04
90.12
88.57
89.98
90.43
83.01
81.08
82.73
95.96
80.82
78.33
78.06
70.68
88.15
94.41
99.56
88.07
105.75
99.67
98.66
84.19
101.52
103.18
105.04
126.49
118.97
111.32
119.63
131.01
115.11
115.17
109.84
129.3
129.02
115.48
101.97
137.29
117.46
126.56
122.37
126.73
114.86
112.82
109.01
97.51
85.39
92.32
119.11
102.47
111.98
111.12
121.37
87.05
99.95
125.24
128.14
96.68
115.88
120.14
122.33
136.18
124.97
130.34
113.69
124.37
122.01
108.73
95.92
145.47
106.71
97.36
81.58
120.41
103.19
90.37
86.97
100.31
79.24
74.65
83.65
87.31
92.34
93.13
91.01
89.57
85.79
50.28
65.65
90.37
82.54
70.46
56.96
81.52
68.67
72.75
81.21
75.35
76.11
81.04
93.59
57.61
75.81
89.04
89.7
66.51
71.5
89.69
101.2
59.08
80.93
88.48
93.3
26.7
78.9
85.11
80.12
55.31
88.51
106.22
121.08
90.67
108.48
105.93
94.1
87.52
98.47
91.49
90.48
86.31
89.71
90.27
84.52
114.46
111.32
89.01
74.8
81.42
72.2
75.11
75.67
76.96
74.43
80.78
95.54
71
77.54
86.95
105.88
75.66
93.64
107.01
108.24
78.51
89.4
104.11
99.54
122.51
99.08
99.74
92.04
111.64
95.82
92.32
83.69
108.09
81.49
75.75
62.29
83.7
97.91
92.55
91.9
110.17
93.32
78.22
74.64
111.64
89.86
67.54
63.4
105.66
95.02
80.81
68.52
99.34
80.73
87.33
73.36
81.77
83.31
74.5
78.57
69.85
55.68
52.95
58.12
58.9
74.43
74.86
70.67
29.29
63.38
85.8
109.63
65.2
88.56
122.21
132.11
121.72
135.98
126.67
130.07
122.75
137.76
143.48
143.5
130.79
127.56
118.1
118.6
108.32
92.05
102.11
79.84
100.41
94.54
94.12
84.97
112.09
94.02
98.73
125.92
134.05
130.29
125.99
128.46
93.94
104.77
111.58
121.26
88.3
84.3
100.79
97.2
80.17
84.25
88.68
106.74
86.93
104.29
127.61
109.19
93.9
91.73
100.9
100.91
102.3
88.76
84.59
82.72
105.88
99.75
79.25
72.25
94.97
92.3
80.89
75.96
83.7
81.93
81.82
82.67
100.98
108.07
98.35
90.14
91.31
78.04
72.61
72.74
76.99
75.04
71.26
70.36
80.54
71.82
71.51
74.31
75.51
69.77
72.3
73.43
86.72
77.24
78.14
69.6
66.34
74.97
83.74
95.44
63.41
82.03
94.61
117.61
81.74
101.01
130.7
142.56
108.89
117.68
134.58
151.99
154.2
124.63
128.2
126.77
139.5
133.15
124.9
112.77
120.32
105.25
101.77
107.21
119.09
96.06
80.1
71.89
89.25
90.69
90.11
81.36
79.32
101.76
111.51
107.86
79.84
96.45
102.64
102.97
80.59
83.08
94.88
113.12
119.46
119.05
118.23
112.64
124.19
109.23
108.04
104.29
118.47
106.69
97.31
82.6
104.96
83.38
79
62.8
85.49
201.51
84.97
69.69
83.89
76.19
69.28
50.34
80
76.37
67.94
68.82
91.14
70.37
60.3
56.96
94.74
70.42
60.2
37.98
70.6
61.78
61.92
59.87
67.92
71.4
70.6
67.72
59.64
59.98
61.11
72.08
58.5
68.83
95.63
90.59
32.31
62.35
72.73
107.13
46.32
68.07
81.41
103.66
57.36
91.02
116.76
122.9
79.97
88.85
91.75
89.03
83.29
94.15
102.71
120.75
91.24
106.23
125.61
147.14
106.81
113.8
105.46
106.39
103.14
109.19
102.98
101.72
95.98
105.82
110.31
105.22
95.53
105.2
119.77
125.88
100.89
102.14
104.55
110.28
105.93
106.53
115
116.76
110.26
97.57
90.65
82.14
109.92
103.36
97.88
95.32
121.34
108.85
99.64
88.6
106.17
84.91
78.25
67.48
77.57
70.21
70.85
62.34
71.99
79.57
77.73
79.17
88.64
80.53
73.76
65
93.16
88.52
86.64
80.06
83
76.13
80.1
74.48
77.06
71.05
69.29
70.61
73.8
69.32
78.79
76.27
71.45
67.49
73.12
74.8
64.88
77.58
100.67
102.5
93.85
102.79
122.44
120.96
101.36
105.9
118.71
117.89
132.56
90.15
84.72
98.23
172.74
123.2
96.04
93.66
110.31
105.37
108.96
119.15
131.15
111.28
96.09
101.31
97.36
90.29
90.53
84.04
87.5
96.94
91.54
89.57
75.14
81.28
94.88
104.4
96.52
99.29
102.77
105.88
95.86
93.83
104.53
106.3
106.62
98.21
89.68
78.25
117.62
104.52
95.66
87.54
119.71
99.39
84.24
86.97
117.08
97.18
88.14
75.08
84.79
75.66
74.17
76.9
86.2
82.99
80
56.17
77.87
59.59
46.13
41.34
60.59
53.93
48.12
25.79
38.11
47.03
53.5
42.2
59
49.42
51.94
44.55
36.33
43.14
64.66
73.24
53.66
53.57
55.7
44.56
32.97
58.41
80.25
80.53
60.28
84.09
85.4
81.71
68.08
77.53
80.47
76.84
90.48
86.23
103.05
95.45
138.35
122.63
101.56
88.65
100.48
107.35
94.47
85.15
85.37
75.94
64.05
69.59
93.21
82.71
60.4
53.72
63.41
74.48
80.4
87.64
75.66
80.66
81.38
71.17
59.78
78.12
91.32
84.94
68.66
67.32
67.88
68.51
74.51
72.47
77.59
71.69
89.22
74.26
77.52
70.13
92.88
74.41
60.4
48.24
75.51
76.34
69.47
52.08
75.56
76.8
66.21
59.91
76.88
64.65
46.13
39.52
72.17
59.2
57.88
55.74
69.75
58.3
48.14
48.23
66.38
59.96
66.01
64.4
64.94
69
68
63.35
62.53
62.49
63.5
62.25
66.73
66.61
74.04
71.94
59.65
64.07
69.06
68.09
51.18
64.54
86.85
90.65
54.51
73.13
76.79
80.71
82
83.37
78.68
63.2
64.57
73.33
70.64
63.06
67.2
62.14
60.92
49.6
66.17
70.28
59.21
48.28
43.93
49.08
47.6
48.84
33.58
45.22
55.86
67.46
37.3
61.47
77.19
102.74
53.01
69.24
82.33
83.86
65.67
73.76
73.98
74.8
82.23
68.42
76.37
68.83
89.44
74.24
66.35
62.58
71.08
64.28
56.1
48.84
71.4
74.34
72.3
59.99
73.89
70.36
67.21
54.39
68.53
66.53
61.43
41.72
72.65
61.5
51.01
47.07
76.43
63.7
51.62
44.59
74.99
69.26
58.93
51.09
68.01
54.76
48.72
42.36
59.02
54.88
47.31
44.76
63.61
63.61
58.07
50.45
48.17
55.8
63.76
65.79
57.96
56.26
58.68
55.6
47.86
57.63
59.33
56.12
59.79
56.09
35.87
33.44
49.85
43.78
49.4
58.08
64.26
52.87
52.84
58.08
75.82
61.9
62.87
59.7
54.18
53.51
52.73
56.8
42.05
58.03
58.25
48.53
32.87
41.56
59.09
63.28
45.94
52.27
62.97
73.43
50.57
58.69
64.72
57.59
61.64
50.02
68.52
60.76
73.41
63.14
56.1
46.95
83.56
60.58
54.66
29.18
64.91
40.63
36.43
34.16
59.98
41.08
45.64
38.33
69.06
55.74
38.83
13.05
52.73
42.21
20.58
7.76
12.56
3.13
-3.67
-2.87
-1.02
-10.75
-12.38
-12.39
-1.73
-4.64
-1.9
-3.86
-9.46
-3.97
-0.48
-2.48
-9.39
2.17
31.95
63.82
30.25
57.6
77.02
87.23
52.32
56.33
67.83
67.41
61.66
70.48
73.25
74.97
78.65
81.53
73.06
64.1
70.77
71.86
66.62
70.92
74.02
72.36
60.2
31.94
45.81
20.17
22.01
26.3
35.58
28.93
28.88
22.15
50.07
53.78
67.72
67.76
21.9
37.23
65.93
74.66
35.4
50.79
72.17
81.01
69.68
69.59
79.61
76.56
74.9
74.67
83.48
84.78
98.3
84.93
77.07
76.26
74.42
64.31
51.35
44.08
79.62
70.06
56.77
39.84
73.84
61.31
66.23
46.93
76.5
66.24
52.69
11.34
45.4
23.26
5.13
-6.9
40.17
2.2
6.75
4.91
16.97
-2.54
-1.8
2.26
-1.05
-0.85
1.39
4.08
-3.26
-6.04
10.81
37.57
23.35
53.36
57.57
73.66
37.47
63.69
92.48
93.98
60.29
93.52
100.26
100.53
75.19
92.53
95.34
89.56
96.55
101.98
93.64
67.85
84.63
71.96
58.09
43.71
71.09
50.58
39.95
27.27
65.14
57.56
35.56
43.81
35
43.7
50.85
69.12
32.72
43.44
42.9
59.97
29.79
54.59
61.55
65.54
46.62
56.24
64.52
63.36
49.63
52.16
59.59
62.64
67.37
61.97
57.97
55.47
71.18
53.7
50.98
47.34
71.18
65.95
55.1
49.53
79.04
65.28
50.74
31.74
64.02
49.17
53.45
29.41
52.08
51.84
27.58
0.48
27.54
-2.53
-7.97
-5.22
21.66
2.8
-3.69
-8.83
0.27
-0.68
-8.19
-8.52
-8.19
-17.23
-13.64
-12.73
-16.45
-15.42
-13.73
-12.2
-17.51
-8.47
-0.87
9.78
-5.58
36.95
62.09
62.89
40.32
60.53
69.59
64.76
49.78
57.71
61.11
56.22
61.67
70.39
57.11
55.98
65.91
53.85
40.44
42.5
62.24
55.29
29.26
11.71
44.36
34.58
26.44
29.81
47.96
51.18
50.43
47.42
36.73
47.94
55.56
63.43
42.92
51.74
60.04
71.52
41.46
55.81
73.57
75.15
48.31
58.4
73.33
72.99
72.12
72.7
77.76
78.06
82.46
83.64
78.8
74.13
79.07
74.7
56.23
56.95
86.79
73.99
49.94
30.2
58.37
48.44
37.35
35.12
58.82
39.46
49.64
32.84
62.38
57.63
22.39
-4.79
66.29
58.15
59.31
41.02
45.75
46.81
43.64
50.84
38.99
44.34
53
51.67
16.7
42.86
43.28
51.25
27.25
30.09
42.09
44.3
6.69
37.28
62.24
71.78
52.55
63.92
72.51
79.71
72.51
93.03
91.81
83.44
68.51
65.11
64.17
56.02
77.52
64.13
37.61
15.4
33.45
37.32
50.45
56.58
76.56
81.99
83.97
86.9
45.21
57.69
65.1
50.92
51.86
67.18
77.05
89.88
54.89
76.08
91.17
67.11
52.54
60.49
71.44
81.96
64.9
77.52
84.83
89.62
94.46
90.2
96.24
81.12
90.81
75.49
75.88
72.13
91.6
73.98
64.35
62.34
89.34
77.63
68.88
58.62
96.86
72.46
84
69.19
94.95
70.76
75.94
63.26
84.71
86.92
63.67
56.31
90.27
81.7
66.43
55.84
82.12
71.11
60.23
56.91
76.84
67.3
61.71
53.54
68.47
59.05
57.73
55.97
65.66
66.44
58.59
59.05
69.77
68.63
81.08
71.85
79.13
86.61
83.78
71.31
84
67.62
65.87
61.11
86.33
67.43
54.17
44.46
87.44
81.17
71.38
60.65
81.42
73.52
67.01
68.04
78.7
65.21
52.24
44.7
69.89
57.11
57.16
42.96
45.61
46.31
55.03
52.35
49.92
54.93
56.39
52.16
12.14
30.21
52.74
67.01
45.47
60.55
60.36
50.56
43.15
57.69
69.46
75.6
72.73
74.82
80.24
67.04
78.11
68.91
53.94
48.8
73.48
72.71
54.75
44.54
65.79
56.62
68.87
65.82
72.22
65.07
60.73
47.46
72.56
69.86
74.24
64.6
56.23
49.91
50.11
43.04
53.65
60.31
51.92
43.04
48.11
47.26
48.98
57.48
45.95
64.02
63.63
74.37
55.95
56.57
66.25
65.02
43
51.72
63.5
70.27
27.87
44.16
60.81
58.83
38.02
49.07
64.6
42.58
68.55
58.55
38.88
22.06
76.47
37.36
15.34
1.33
37.94
22.36
15.29
5.4
16.8
24.19
19.21
13
-5.06
-3.04
5.63
10.19
-3.15
26.35
53.17
82.16
-0.92
49.72
71.17
88.47
55.89
82.23
99.21
100.11
57.84
65.89
73.91
74.01
93.07
69.54
70.25
58.46
85.72
63.22
55.85
55.96
79.67
68.14
59.03
51.57
80.77
73.66
65.89
52.16
62.56
56.63
52.31
40.83
52.96
57.09
56.22
49.22
50.15
56.84
49.75
48.77
47.82
53.01
54.23
59.49
42.86
50.64
43.6
45.25
52.56
51.69
44.54
40.93
48.35
44.04
39.44
33.89
59.6
50.93
50.35
42.74
46.27
49.78
52.06
46.54
40.86
50.56
46.5
49.95
60.54
57.69
51.53
16.2
65.93
27.88
5.55
-5.67
84.95
11.14
1.26
-5.93
38.63
15.01
18.5
38.11
45.94
15.81
-0.53
-5.04
-26.18
-21.12
-7.42
-1.09
-3.58
5.9
50.68
70.57
13.15
64.4
66.29
71.46
55.51
75.16
73.73
74.45
75.62
92.45
81.07
47.34
64.71
58.62
51.44
35
42.02
40.1
42.98
28.93
59.53
60.73
49.95
28.36
36.53
24.24
19.53
17.59
51.92
41.34
34.1
20.88
48.55
30.7
9.11
10.65
54.35
58.45
45.07
37.8
57.81
50.74
48.46
39.52
51.36
49.34
33.95
38.53
23.87
27.22
35.46
53
44.07
60.66
70
74.62
53.84
61.52
72.15
69.13
43.23
78.16
83.61
86.88
57.08
79.09
95.15
115.77
101.97
92.6
88.54
79.79
109.6
81.53
65.59
49.12
80.25
69.32
62.7
58.07
59.48
60.82
62.37
71.64
58.1
60.38
62.99
69.27
67.24
72.47
72.68
73.77
51.2
62.33
76.49
71.75
48.96
72.54
92.94
100.31
77.85
92.17
114.74
138.17
70.11
71.38
80.03
75.4
99.92
79.09
78.76
78.15
87.01
78.83
71.97
68.97
100.08
86
70.78
70.13
87.88
74.32
64.78
60.06
97.21
80.96
74.15
65.73
82.11
72.96
65.25
62.24
92.72
71.29
60.32
59.15
80.26
69.11
70.07
78.65
69.83
64.98
61.73
58.22
79.94
68.55
61.25
53.33
69.97
62.96
45.92
41.1
57.56
62.1
66.31
72.96
51.65
67.75
84.29
103.73
84.62
90.11
99.31
120.37
129.91
94.61
83.88
87.57
103.68
91.27
62.18
50.07
83.1
74.75
81.51
91.24
89.31
88.73
84.78
92.54
90.13
77.72
79.5
75.21
64.4
63.58
78.41
80.89
64.47
78.76
80.34
77.28
76.58
77.53
80
82.01
73.05
87.24
90.93
92.21
77.09
93.78
96.95
87.87
98.28
80.33
88.26
83.33
108.14
99.7
90.94
91.46
110.58
90.11
77.02
68.34
88.99
75.55
67.03
61.75
92.26
75.06
92.25
63.67
72.24
68.14
59.16
37.97
68.29
62.96
58.32
52.16
65.63
64.52
59.68
62.32
56.59
60.55
51.01
44.99
39.58
56.91
68.52
95.84
61.76
73.24
80.13
76.62
52
58.24
80.68
99.12
62.62
83.15
87.27
91.77
86.32
108.87
161.98
493.84
366.54
470.89
372.09
140.77
136.18
104.56
108.52
91.01
127.19
101.83
77.05
82.89
114.04
89.62
76.78
67.43
102.89
85.2
78.87
88.95
101.42
108.4
101.76
83.25
90.45
95.01
87.18
75.48
65.23
80.56
92.25
83.44
65.08
72.35
78.6
85.24
83.58
85.55
89.54
73.41
85.97
76.32
93.56
84.57
105.97
81.72
72.67
58.41
112.35
93.27
79.16
75.94
93.53
86.61
72.5
42.22
75.26
65.75
62.64
20
77.2
65.28
63.61
19.62
70.82
40.61
9.55
0.5
53.43
63.39
63.86
66.66
36.47
45.38
65.3
66.1
9.04
25.53
40.16
49.79
-2.83
27.99
42.24
59.97
23.04
52
59.96
71.68
21.15
41.91
67.12
80.7
38.19
75.25
82.61
83.37
78.96
85.11
83.95
74.91
82.56
71.47
74.5
86.65
113.27
95.22
69.49
55.87
90.69
67.96
64.55
57.94
80.17
77.81
72.93
65.14
74.95
78.1
78.27
72.02
51.22
66.65
87.86
92.46
35.12
55.28
77.32
95.42
66.22
85.81
108.77
118.13
97.07
142.28
108.71
84.6
73.33
78.86
83.7
78.9
112.9
80.71
69.21
68.72
87.69
82.33
78.01
78.63
86.14
81.11
69.85
51.46
75.53
69.22
72.19
67.62
84.08
78.52
41.21
22.3
69.33
48.75
39.16
29.83
61.35
53.71
54.67
59.8
71.74
80.1
66.93
71.41
69.29
59.5
55.69
47.98
54.41
60.92
65.38
63.67
41.64
56.05
62.15
65.27
53.96
66.32
76.37
71.08
59.39
73.01
75.6
68.74
72.36
70.35
72.92
75.88
97.57
71.75
54.33
47.22
70.15
54.43
43.36
45.17
62.53
53.78
52.97
34.03
64.49
47.25
34.76
29.56
48.6
44.47
42.87
32.1
43.67
43.95
45.93
49.57
37.78
49.59
54.39
61.67
36.58
50.94
59.09
66.5
45.74
66.09
72.5
73.43
82.33
70.96
61.1
52.68
70.64
66.01
59.54
49.72
70.82
61.34
55.24
42.99
66.89
52.07
39.61
19.72
55.42
51.07
44.57
20.72
52.4
42
30.4
16.79
54.01
47.09
49.11
14.02
28.74
19.8
9.21
-0.49
19.5
10.71
13.58
0.74
4.87
3.8
0.94
2.23
-0.93
-0.96
0.54
3.22
-2.15
-5.39
-2.16
17.17
-5.15
9.63
34.32
59.49
31.93
41
67.32
72.46
38.64
56.97
65.78
65.45
57.82
46.94
38.82
38.15
51.79
48.4
43.06
25.07
24.99
21.56
30.84
19.9
21.23
23.89
26.77
18.56
28.3
23.19
34.42
34.98
26.28
43.38
51.48
56.54
16.73
46.17
57.02
57.54
26.57
49.53
58.03
62.4
25.78
35.18
41.7
62.59
44.84
42.25
38.66
48.74
163.72
96.87
65.29
47.92
59.69
43.17
34.02
27.32
44.89
41.47
44.37
29.45
51.62
45.02
47.39
49.02
67.13
53.4
42.18
7.36
32.35
9.94
3.49
2.18
24.66
17.95
20.89
4.07
1.77
-0.91
-0.9
-2.67
1.47
-1.05
0.29
0.19
-1.3
-1.15
-3.09
-6.09
-7.85
-21.38
-20.91
-20.16
-20.88
-19.96
-15.17
-9.88
-7.03
-0.66
-1.57
-3.66
-1.85
-5.16
-1.41
-0.97
7.37
3.45
-0.92
0.04
1.35
-1.86
-1.37
-3.16
-2.1
-2.81
-9.33
-9.86
-4.95
-20.19
-20.63
-17.06
-17.9
-9
-3.94
-3.7
-7.29
-7.22
-5.28
-5.22
-5.18
-3.65
0.77
1.06
-4.52
-2.43
12.27
19.44
-1.26
15.71
24.68
22.01
17.39
26.43
29.62
14.8
15.02
16.82
23.71
6.72
17.95
4.75
2.08
1.38
22.1
22.79
14.65
7.39
25.97
21.9
1.31
-7.78
0.92
-4.18
-2.72
-1.96
0.57
-11.19
-15.69
-16.11
-2.89
-9.67
-7.05
-15.2
-22.17
-19.89
-13.58
-10.62
-10.41
-12.64
-8.42
-11.14
-18.25
-11.69
-9.41
-0.17
-4.89
11.41
48.87
67.4
-2.82
20.71
59.52
71.83
32.13
47.9
61.05
70.09
64.33
64.24
61.09
58.23
61.32
59.95
58.36
58.33
72.38
69.15
65.07
49.67
80.43
68.42
55.63
44.32
56.12
49.42
41.45
20.74
16.46
7.59
9.17
2.97
-3.75
0.97
2.51
20.2
-0.22
17.68
37.38
57.2
31.87
54.25
66.62
79.17
49.93
62.28
78.51
81.21
67.43
69.17
70.9
70.95
80.7
80.86
67.17
55.44
70.43
56.39
48.97
36.89
64.93
56.68
49.94
23.11
64.94
50.08
42.17
28.84
55.55
38.84
14.19
-1.32
32
35.55
44.52
14.52
44.99
